Year,Month,Day,DJIAPercentChange
2017,9,14,0.264258775
2017,9,15,0.071452838
2017,9,18,0.149924298
2017,9,19,0.094408426
2017,9,20,0.273853337
2017,9,21,-0.244445218
2017,9,22,0.069490245
2017,9,25,-0.109227091
2017,9,26,-0.168936248
2017,9,27,0.043795758
2017,9,28,0.333395646
2017,9,29,0.208511584
2017,10,2,0.598167902
2017,10,3,0.342219731
2017,10,4,0.070521208
2017,10,5,0.468964775
2017,10,6,0.051137794
2017,10,9,-0.081914931
2017,10,10,0.201538221
2017,10,11,0.198180715
2017,10,12,-0.060556075
2017,10,13,-0.020588877
2017,10,16,0.279737141
2017,10,17,0.196188548
2017,10,18,0.305234995
2017,10,19,0.240485003
2017,10,20,0.531993288
2017,10,23,-0.321170759
2017,10,24,0.406822697
2017,10,25,-0.433739958
2017,10,26,0.085411633
2017,10,27,0.06417822
2017,10,30,-0.243572626
2017,10,31,0.034318646
2017,11,1,-0.033656246
2017,11,2,0.225970497
2017,11,3,-0.044162128
2017,11,6,0.061443123
2017,11,7,-0.071264862
2017,11,8,0.088180575
2017,11,9,-0.128341071
2017,11,10,-0.044809158
2017,11,13,0.309104922
2017,11,14,0.090087394
2017,11,15,-0.271313959
2017,11,16,0.398111048
2017,11,17,-0.322312628
2017,11,20,0.255105643
2017,11,21,0.385869877
2017,11,22,-0.301136913
2017,11,24,0.022247933
2017,11,27,0.118541867
2017,11,28,0.895315551
2017,11,29,0.24041944
2017,11,30,1.07667258
2017,12,1,-0.303677372
2017,12,4,-0.548883869
2017,12,5,-0.634353551
2017,12,6,-0.128206719
2017,12,7,0.393421958
2017,12,8,0.271604063
2017,12,11,0.196892857
2017,12,12,0.211998875
2017,12,13,0.245625008
2017,12,14,-0.496731559
2017,12,15,0.268570645
2017,12,18,0.212776622
2017,12,19,-0.320644204
2017,12,20,-0.448665739
2017,12,21,0.016264257
2017,12,22,-0.040300371
2017,12,26,0.122876665
2017,12,27,0.031413376
2017,12,28,0.12214191
2017,12,29,-0.524796546
2018,1,2,0.059090625
2018,1,3,0.29065872
2018,1,4,0.441700855
2018,1,5,0.72048806
2018,1,8,-0.100361935
2018,1,9,0.291363204
2018,1,10,0.082846348
2018,1,11,0.693463419
2018,1,12,0.642786072
2018,1,16,-0.749433769
2018,1,17,0.790674769
2018,1,18,-0.50379452
2018,1,19,0.324657959
2018,1,22,0.72729173
2018,1,23,-0.015487393
2018,1,24,-0.113956016
2018,1,25,0.303005428
2018,1,26,0.56663571
2018,1,29,-0.544682798
2018,1,30,-0.463996916
2018,1,31,-0.452182242
2018,2,1,0.397461339
2018,2,2,-2.075183631
2018,2,5,-3.915561963
2018,2,6,3.436139334
2018,2,7,0.001928263
2018,2,8,-4.183709938
2018,2,9,0.826210672
2018,2,12,1.082720842
2018,2,13,0.407981474
2018,2,14,1.457746266
2018,2,15,0.609035038
2018,2,16,0.212350502
2018,2,20,-0.63745502
2018,2,21,-0.761483685
2018,2,22,0.43077141
2018,2,23,1.035827215
2018,2,26,1.20425062
2018,2,27,-1.265747531
2018,2,28,-1.789081092
2018,3,1,-1.658645047
2018,3,2,0.586802739
2018,3,5,1.648665315
2018,3,6,-0.327526878
2018,3,7,0.174528388
2018,3,8,0.168186176
2018,3,9,1.323141194
2018,3,12,-0.76393914
2018,3,13,-0.992645822
2018,3,14,-1.31083985
2018,3,15,0.146433045
2018,3,16,0.278044196
2018,3,19,-1.135950516
2018,3,20,0.31086414
2018,3,21,-0.166562245
2018,3,22,-2.316397979
2018,3,23,-1.925303332
2018,3,26,1.581734712
2018,3,27,-1.725569705
2018,3,28,-0.145123661
2018,3,29,0.642735993
2018,4,2,-1.795976176
2018,4,3,1.413728309
2018,4,4,2.5794628
2018,4,5,0.786833545
2018,4,6,-1.808678242
2018,4,9,-0.243036719
2018,4,10,0.863880458
2018,4,11,-0.349095068
2018,4,12,0.74160118
2018,4,13,-0.905835864
2018,4,16,0.367150469
2018,4,17,0.424766599
2018,4,18,-0.293221223
2018,4,19,-0.187808816
2018,4,20,-0.788607391
2018,4,23,-0.160813
2018,4,24,-2.261234161
2018,4,25,0.056626036
2018,4,26,0.802446213
2018,4,27,-0.127145765
2018,4,30,-1.012928501
2018,5,1,-0.075630388
2018,5,2,-0.716460498
2018,5,3,0.394022041
2018,5,4,1.664723811
2018,5,7,0.16309135
2018,5,8,0.077481323
2018,5,9,0.587560729
2018,5,10,0.601301417
2018,5,11,0.292948239
2018,5,14,0.080548663
2018,5,15,-0.415727008
2018,5,16,0.188534086
2018,5,17,-0.155217272
2018,5,18,0.029828734
2018,5,21,0.523368107
2018,5,22,-0.850941509
2018,5,23,0.521453721
2018,5,24,-0.263693575
2018,5,25,-0.113795529
2018,5,29,-0.996237187
2018,5,30,0.817195477
2018,5,31,-0.832426579
2018,6,1,0.379429788
2018,6,4,0.348356388
2018,6,5,-0.081143846
2018,6,6,1.17586044
2018,6,7,0.195576874
2018,6,8,0.425398732
2018,6,11,-0.056676746
2018,6,12,-0.102932044
2018,6,13,-0.503185128
2018,6,14,-0.314159967
2018,6,15,-0.104432467
2018,6,18,0.173145908
2018,6,19,-0.255940274
2018,6,20,-0.457669137
2018,6,21,-0.720437059
2018,6,22,0.21983963
2018,6,25,-0.862215206
2018,6,26,0.005024321
2018,6,27,-0.763359093
2018,6,28,0.631062172
2018,6,29,-0.215919056
2018,7,2,0.602817785
2018,7,3,-0.757695492
2018,7,5,0.292022258
2018,7,6,0.427102466
2018,7,9,1.024903742
2018,7,10,0.45426749
2018,7,11,-0.359144282
2018,7,12,0.491837648
2018,7,13,0.374467375
2018,7,16,0.154961443
2018,7,17,0.343414056
2018,7,18,0.260605344
2018,7,19,-0.296947192
2018,7,20,0.067808414
2018,7,23,0.029516434
2018,7,24,0.595837071
2018,7,25,0.91487748
2018,7,26,0.229773583
2018,7,27,-0.272173138
2018,7,30,-0.520807946
2018,7,31,0.276107399
2018,8,1,-0.501971005
2018,8,2,0.276008703
2018,8,3,0.403030397
2018,8,6,0.254546155
2018,8,7,0.302367949
2018,8,8,-0.124806174
2018,8,9,-0.314813056
2018,8,10,-0.346637303
2018,8,13,-0.550751978
2018,8,14,0.334038053
2018,8,15,-0.289118012
2018,8,16,1.042736955
2018,8,17,0.463860231
2018,8,20,0.12045383
2018,8,21,0.136890734
2018,8,22,-0.35415213
2018,8,23,-0.225083862
2018,8,24,0.396168258
2018,8,27,0.644947921
2018,8,28,-0.1099158
2018,8,29,0.161180683
2018,8,30,-0.429479892
2018,8,31,-0.000115541
2018,9,4,0.14049198
2018,9,5,0.212771375
2018,9,6,0.087975907
2018,9,7,-0.132865683
2018,9,10,-0.518776804
2018,9,11,0.502764197
2018,9,12,0.037900548
2018,9,13,0.237885841
2018,9,14,-0.056898167
2018,9,17,-0.342387443
2018,9,18,0.654811416
2018,9,19,0.44857242
2018,9,20,0.518827922
2018,9,21,0.064543286
2018,9,24,-0.536224151
2018,9,25,-0.411140992
2018,9,26,-0.571205486
2018,9,27,0.081988715
2018,9,28,0.191800409
2018,10,1,0.198696461
2018,10,2,0.469174912
2018,10,3,-0.018931581
2018,10,4,-0.584675673
2018,10,5,-0.697336402
2018,10,8,0.330802346
2018,10,9,-0.145905485
2018,10,10,-3.18810456
2018,10,11,-1.824409769
2018,10,12,-0.266219242
2018,10,15,-0.323340094
2018,10,16,1.762773292
2018,10,17,0.003151031
2018,10,18,-1.037645503
2018,10,19,0.091459493
2018,10,22,-0.685426959
2018,10,23,0.61094013
2018,10,24,-2.341647042
2018,10,25,1.002605862
2018,10,26,-0.330800052
2018,10,29,-1.515211342
2018,10,30,1.603624535
2018,10,31,0.427609139
2018,11,1,0.949245249
2018,11,2,-0.679031269
2018,11,5,0.792630041
2018,11,6,0.71575538
2018,11,7,1.519439315
2018,11,8,0.197516487
2018,11,9,-0.611148907
2018,11,12,-2.204024526
2018,11,13,-0.13711825
2018,11,14,-1.211513435
2018,11,15,0.908924772
2018,11,16,0.676917957
2018,11,19,-1.477477108
2018,11,20,-0.621641778
2018,11,21,-0.313589347
2018,11,23,-0.207302641
2018,11,26,1.133264352
2018,11,27,0.780672899
2018,11,28,2.14872725
2018,11,29,-0.005761573
2018,11,30,0.914050343
2018,12,3,0.181771845
2018,12,4,-2.817156819
2018,12,6,0.849926953
2018,12,7,-2.126384797
2018,12,10,0.255778202
2018,12,11,-1.414527804
2018,12,12,0.074176561
2018,12,13,0.087565603
2018,12,14,-1.259953687
2018,12,17,-1.641942683
2018,12,18,-0.393325292
2018,12,19,-1.560228132
2018,12,20,-1.56957508
2018,12,21,-1.864178239
2018,12,24,-2.352795681
2018,12,26,4.66983534
2018,12,27,2.252678635
2018,12,28,-0.651385114
2018,12,31,0.749418889
2019,1,2,1.247386551
2019,1,3,-2.114954055
2019,1,4,2.350914526
2019,1,7,0.243202555
2019,1,8,0.452400981
2019,1,9,0.146156708
2019,1,10,0.801348614
2019,1,11,0.233667404
2019,1,14,0.122735969
2019,1,15,0.633433567
2019,1,16,0.278584303
2019,1,17,0.923548138
2019,1,18,0.701714628
2019,1,22,-0.826080879
2019,1,23,-0.00663215
2019,1,24,-0.108706442
2019,1,25,0.202493518
2019,1,28,-0.279546513
2019,1,29,0.246088642
2019,1,30,0.758624245
2019,1,31,0.181089728
2019,2,1,0.154163924
2019,2,4,0.707242643
2019,2,5,0.488731185
2019,2,6,0.073822787
2019,2,7,-0.381068329
2019,2,8,0.25544717
2019,2,11,-0.356762033
2019,2,12,1.088301819
2019,2,13,0.244928939
2019,2,14,-0.083501403
2019,2,15,1.246331357
2019,2,19,0.160426463
2019,2,20,0.317637501
2019,2,21,-0.276903266
2019,2,22,0.484593112
2019,2,25,-0.130903329
2019,2,26,0.024451464
2019,2,27,-0.040160643
2019,2,28,-0.262774262
2019,3,1,0.025557588
2019,3,4,-1.15817242
2019,3,5,-0.086878854
2019,3,6,-0.562769087
2019,3,7,-0.671542125
2019,3,8,0.40580131
2019,3,11,1.756902571
2019,3,12,-0.178279161
2019,3,13,0.256111912
2019,3,14,0.068619754
2019,3,15,0.497298701
2019,3,18,0.434929548
2019,3,19,-0.386680401
2019,3,20,-0.4720929
2019,3,21,1.066900131
2019,3,22,-1.324568141
2019,3,25,0.102429433
2019,3,26,0.031852398
2019,3,27,-0.197652781
2019,3,28,0.093954382
2019,3,29,0.392491514
2019,4,1,0.703046201
2019,4,2,-0.131306137
2019,4,3,-0.075844109
2019,4,4,0.653138736
2019,4,5,-0.009724696
2019,4,8,0.107742772
2019,4,9,-0.354220505
2019,4,10,-0.063231388
2019,4,11,-0.172444012
2019,4,12,0.20680793
2019,4,15,-0.087057744
2019,4,16,-0.111508905
2019,4,17,-0.071745579
2019,4,18,0.363407986
2019,4,22,0.001056175
2019,4,23,0.537681655
2019,4,24,-0.208272676
2019,4,25,0.135130175
2019,4,26,0.335328952
2019,4,29,-0.020632631
2019,4,30,-0.006204276
2019,5,1,-0.784261907
2019,5,2,-0.376261732
2019,5,3,0.476929877
2019,5,6,1.06213079
2019,5,7,-1.186631604
2019,5,8,0.129329342
2019,5,9,-0.195101405
2019,5,10,0.693416944
2019,5,13,-0.950678307
2019,5,14,0.583122538
2019,5,15,0.975939887
2019,5,16,0.663782776
2019,5,17,0.171267829
2019,5,20,0.095847604
2019,5,21,0.368430484
2019,5,22,-0.162093324
2019,5,23,-0.652896037
2019,5,24,0.135493347
2019,5,28,-1.049243555
2019,5,29,-0.416345309
2019,5,30,0.119093363
2019,5,31,-0.92336955
2019,6,3,-0.041804
2019,6,4,1.479640521
2019,6,5,0.348002043
2019,6,6,0.599238485
2019,6,7,0.835198644
2019,6,10,-0.105556795
2019,6,11,-0.504495888
2019,6,12,-0.136211948
2019,6,13,0.268195879
2019,6,14,0.050812307
2019,6,17,0.015320663
2019,6,18,0.90228786
2019,6,19,0.052245815
2019,6,20,0.329228385
2019,6,21,-0.112115838
2019,6,24,-0.000261901
2019,6,25,-0.686041731
2019,6,26,-0.235343477
2019,6,27,0.010782801
2019,6,28,-0.022438607
2019,7,1,-0.329890554
2019,7,2,0.251314301
2019,7,3,0.49820515
2019,7,5,0.202361567
2019,7,8,-0.109928438
2019,7,9,0.218408748
2019,7,10,0.030686773
2019,7,11,0.511759485
2019,7,12,0.709445903
2019,7,15,-0.020208524
2019,7,16,-0.050056089
2019,7,17,-0.369899831
2019,7,18,0.113967427
2019,7,19,-0.338320173
2019,7,22,-0.008390318
2019,7,23,0.430855623
2019,7,24,0.028354236
2019,7,25,-0.390532818
2019,7,26,0.097364352
2019,7,29,0.1070526
2019,7,30,0.193881908
2019,7,31,-1.396236401
2019,8,1,-1.102833125
2019,8,2,-0.164539031
2019,8,5,-2.062093976
2019,8,6,0.848100511
2019,8,7,0.747068864
2019,8,8,1.118087043
2019,8,9,-0.18851741
2019,8,12,-1.003213232
2019,8,13,1.510416828
2019,8,14,-2.134274218
2019,8,15,0.255308308
2019,8,16,0.809403474
2019,8,19,0.444772226
2019,8,20,-0.476945098
2019,8,21,0.21942708
2019,8,22,-0.073843886
2019,8,23,-1.933519322
2019,8,26,0.281808484
2019,8,27,-0.909340421
2019,8,28,1.256602208
2019,8,29,0.431100659
2019,8,30,-0.276132811
2019,9,3,-0.306279883
2019,9,4,0.203330623
2019,9,5,0.46986917
2019,9,6,0.026912776
2019,9,9,-0.11434429
2019,9,10,0.38648309
2019,9,11,0.776105214
2019,9,12,-0.054674505
2019,9,13,0.010471524
2019,9,16,-0.255064639
2019,9,17,0.372749177
2019,9,18,0.264779196
2019,9,19,-0.335686869
2019,9,20,-0.616592466
2019,9,23,0.366982044
2019,9,24,-0.837091862
2019,9,25,0.38709615
2019,9,26,-0.418417789
2019,9,27,-0.61884756
2019,9,30,0.240202619
2019,10,1,-1.444596837
2019,10,2,-1.314015892
2019,10,3,0.622220037
2019,10,4,1.149602043
2019,10,7,-0.091727784
2019,10,8,-0.428328029
2019,10,9,0.143605252
2019,10,10,0.681375594
2019,10,11,0.45848911
2019,10,14,0.078194963
2019,10,15,0.796681984
2019,10,16,0.110001702
2019,10,17,-0.024045238
2019,10,18,-0.867596463
2019,10,21,-0.093212332
2019,10,22,-0.232137809
2019,10,23,-0.004807112
2019,10,24,-0.328698706
2019,10,25,0.628788549
2019,10,28,0.186351276
2019,10,29,0.038246825
2019,10,30,0.280258245
2019,10,31,-0.522797064
2019,11,1,0.753086897
2019,11,4,0.219144108
2019,11,5,-0.027636132
2019,11,6,-0.037014494
2019,11,7,0.306776039
2019,11,8,-0.017915062
2019,11,11,0.40183955
2019,11,12,-0.036460001
2019,11,13,0.584859047
2019,11,14,0.089202081
2019,11,15,0.579488097
2019,11,18,0.153608624
2019,11,19,-0.51902153
2019,11,20,-0.209687746
2019,11,21,-0.194067062
2019,11,22,0.159497083
2019,11,25,0.532635665
2019,11,26,0.145758215
2019,11,27,0.026743409
2019,11,29,-0.184142993
2019,12,2,-1.1622306
2019,12,3,0.003017965
2019,12,4,0.054822518
2019,12,5,-0.210051539
2019,12,6,0.629964138
2019,12,9,-0.276735133
2019,12,10,-0.067847882
2019,12,11,0.157855207
2019,12,12,0.837720094
2019,12,13,0.041744241
2019,12,16,0.156854844
2019,12,17,0.160904267
2019,12,18,-0.18436672
2019,12,19,0.348853945
2019,12,20,-0.536725968
2019,12,23,0.209709607
2019,12,24,-0.199912014
2019,12,26,0.28707621
2019,12,27,-0.104898495
2019,12,30,-0.672209434
2019,12,31,0.435690897
2020,1,2,0.802507911
2020,1,3,0.285605917
2020,1,6,0.835678277
2020,1,7,-0.193790465
2020,1,8,0.661679064
2020,1,9,0.363684005
2020,1,10,-0.530583708
2020,1,13,0.131767594
2020,1,14,0.152861172
2020,1,15,0.444332187
2020,1,16,0.568756983
2020,1,17,0.118683288
2020,1,21,-0.249444379
2020,1,22,-0.264355447
2020,1,23,0.168561596
2020,1,24,-0.823321208
2020,1,27,-0.02343874
2020,1,28,0.449635382
2020,1,29,-0.298675979
2020,1,30,0.765638181
2020,1,31,-1.933187196
2020,2,3,0.283054346
2020,2,4,0.3864202
2020,2,5,0.833495991
2020,2,6,-0.029977631
2020,2,7,-0.629666759
2020,2,10,0.969662356
2020,2,11,-0.389136567
2020,2,12,0.49196188
2020,2,13,-0.043212349
2020,2,14,-0.143985473
2020,2,18,-0.172763652
2020,2,19,0.120527962
2020,2,20,-0.260340487
2020,2,21,-0.528776496
2020,2,24,-1.556635178
2020,2,25,-3.410735208
2020,2,26,-0.743276928
2020,2,27,-2.862700746
2020,2,28,0.548181441
2020,3,2,4.348526075
2020,3,3,-3.157630817
2020,3,4,2.680369077
2020,3,5,-2.064493295
2020,3,6,1.601000267
2020,3,9,-4.566755601
2020,3,10,2.311209259
2020,3,11,-4.273220122
2020,3,12,-4.435893009
2020,3,13,5.514744364
2020,3,16,-3.485162923
2020,3,17,3.662459944
2020,3,18,-1.435308581
2020,3,19,1.296923199
2020,3,20,-5.328405705
2020,3,23,-2.293576535
2020,3,24,4.982813775
2020,3,25,0.713575173
2020,3,26,5.048308256
2020,3,27,-1.195014994
2020,3,30,2.994987596
2020,3,31,-1.311484563
2020,4,1,-1.337282321
2020,4,2,2.853003872
2020,4,3,-1.096498955
2020,4,6,4.546772486
2020,4,7,-3.753934158
2020,4,8,2.359188013
2020,4,9,0.121186999
2020,4,13,-1.300311871
2020,4,14,1.094064009
2020,4,15,-0.408335
2020,4,16,-0.025399619
2020,4,17,1.78585599
2020,4,20,-1.845437454
2020,4,21,-1.482415125
2020,4,22,0.164182454
2020,4,23,-0.118208782
2020,4,24,0.622263867
2020,4,27,1.121379024
2020,4,28,-1.049465106
2020,4,29,0.585903765
2020,4,30,-0.975572256
2020,5,1,-1.646256879
2020,5,4,0.71331189
2020,5,5,-0.316333652
2020,5,6,-1.310486562
2020,5,7,0.162267312
2020,5,8,0.92708507
2020,5,11,-0.142065306
2020,5,12,-2.173726909
2020,5,13,-1.916238858
2020,5,14,2.500232114
2020,5,15,0.983123732
2020,5,18,2.233543004
2020,5,19,-1.507965829
2020,5,20,0.490514779
2020,5,21,-0.366996455
2020,5,22,0.012999765
2020,5,26,0.860589851
2020,5,27,0.986772802
2020,5,28,-1.154671141
2020,5,29,0.23282124
2020,6,1,0.520972466
2020,6,2,0.625935209
2020,6,3,1.401210798
2020,6,4,0.210969901
2020,6,5,1.021656829
2020,6,8,1.24668921
2020,6,9,-0.637838889
2020,6,10,-0.961034262
2020,6,11,-4.39204627
2020,6,12,-0.209981364
2020,6,15,1.949989691
2020,6,16,-0.13940231
2020,6,17,-0.801009627
2020,6,18,0.244652902
2020,6,19,-1.303317807
2020,6,22,0.6181307
2020,6,23,-0.012576746
2020,6,24,-2.104492909
2020,6,25,1.499612461
2020,6,26,-2.441882731
2020,6,29,1.762651352
2020,6,30,1.177661242
2020,7,1,-0.558011823
2020,7,2,-0.420604979
2020,7,6,1.119207204
2020,7,7,-1.076837431
2020,7,8,0.451713792
2020,7,9,-1.490060134
2020,7,10,1.498422559
2020,7,13,-0.531056733
2020,7,14,2.297711926
2020,7,15,-0.517256508
2020,7,16,-0.044342134
2020,7,17,-0.383460157
2020,7,20,0.077193459
2020,7,21,0.027056096
2020,7,22,0.675798597
2020,7,23,-1.126429507
2020,7,24,-0.239396293
2020,7,27,0.518382149
2020,7,28,-0.566050182
2020,7,29,0.5727129
2020,7,30,-0.203925906
2020,7,31,0.071906406
2020,8,3,0.459944722
2020,8,4,0.614522395
2020,8,5,1.027826411
2020,8,6,0.795559354
2020,8,7,0.409198849
2020,8,10,1.103127486
2020,8,11,-0.98252463
2020,8,12,0.418517572
2020,8,13,-0.092362757
2020,8,14,0.366848456
2020,8,17,-0.447407137
2020,8,18,-0.270738163
2020,8,19,-0.425654933
2020,8,20,0.423745994
2020,8,21,0.620358792
2020,8,24,0.822293089
2020,8,25,-0.349167579
2020,8,26,0.26201541
2020,8,27,0.381199736
2020,8,28,0.183837862
2020,8,31,-0.74574967
2020,9,1,0.724517671
2020,9,2,1.265659804
2020,9,3,-2.743041591
2020,9,4,-0.733000365
2020,9,8,-1.519557762
2020,9,9,0.825499401
2020,9,10,-1.741207337
2020,9,11,0.187514531
2020,9,14,0.990629444
2020,9,15,-0.512300034
2020,9,16,0.0024615
2020,9,17,0.243585405
2020,9,18,-0.744485799
2020,9,21,-1.226172661
2020,9,22,0.433708227
2020,9,23,-2.372800362
2020,9,24,0.371873279
2020,9,25,1.796062187
2020,9,28,0.811047674
2020,9,29,-0.390344932
2020,9,30,0.970610555
2020,10,1,-0.442831819
2020,10,2,0.531732736
2020,10,5,1.161599717
2020,10,6,-1.564741776
2020,10,7,1.187285852
2020,10,8,0.270381243
2020,10,9,0.186762208
2020,10,12,0.580374956
2020,10,13,-0.295985218
2020,10,14,-0.756318023
2020,10,15,0.603034946
2020,10,16,0.124568089
2020,10,19,-1.530128119
2020,10,20,0.222829194
2020,10,21,-0.21166821
2020,10,22,0.589557484
2020,10,23,-0.260756468
2020,10,26,-1.775502717
2020,10,27,-0.679862487
2020,10,28,-2.148132952
2020,10,29,0.67267148
2020,10,30,-0.265953944
2020,11,2,0.87582911
2020,11,3,1.257761521
2020,11,4,1.216995852
2020,11,5,1.09249709
2020,11,6,-0.266663098
2020,11,9,-1.051754621
2020,11,10,0.570004208
2020,11,11,-0.429205046
2020,11,12,-0.519090268
2020,11,13,0.944771075
2020,11,16,0.937168463
2020,11,17,-0.056375555
2020,11,18,-1.462674977
2020,11,19,0.382385026
2020,11,20,-0.591387129
2020,11,23,0.881094965
2020,11,24,1.008972266
2020,11,25,-0.620116458
2020,11,27,-0.003209486
2020,11,30,-0.723073331
2020,12,1,0.088665156
2020,12,2,0.635458589
2020,12,3,0.162729443
2020,12,4,0.762598718
2020,12,7,-0.539939265
2020,12,8,0.586473409
2020,12,9,-0.532586874
2020,12,10,-0.110846398
2020,12,11,0.193942886
2020,12,14,-0.870936077
2020,12,15,0.936592657
2020,12,16,-0.122021584
2020,12,17,0.289151443
2020,12,18,-0.446027711
2020,12,21,0.190490401
2020,12,22,-0.611552241
2020,12,23,0.276569197
2020,12,24,0.145742528
2020,12,28,0.398702516
2020,12,29,-0.512920245
2020,12,30,-0.018181764
2020,12,31,0.620823969
2021,1,4,-1.317705968
2021,1,5,0.620276948
2021,1,6,1.536815799
2021,1,7,0.452895326
2021,1,8,0.091375551
2021,1,11,-0.021537709
2021,1,12,0.173077487
2021,1,13,-0.078526924
2021,1,14,-0.302872674
2021,1,15,-0.363794861
2021,1,19,0.13953901
2021,1,20,0.550785136
2021,1,21,-0.070517318
2021,1,22,-0.464267044
2021,1,25,-0.09632186
2021,1,26,-0.101748387
2021,1,27,-1.911744047
2021,1,28,0.744538912
2021,1,29,-1.86977706
2021,2,1,0.522979245
2021,2,2,1.356150303
2021,2,3,0.110623614
2021,2,4,1.034817739
2021,2,5,0.175050918
2021,2,8,0.623765677
2021,2,9,0.050861164
2021,2,10,0.031118728
2021,2,11,-0.113740045
2021,2,12,0.119665954
2021,2,16,0.160999845
2021,2,17,0.40466105
2021,2,18,-0.206789908
2021,2,19,-0.031138775
2021,2,22,0.447944497
2021,2,23,0.112564675
2021,2,24,1.467027516
2021,2,25,-1.73341795
2021,2,26,-1.493314447
2021,3,1,1.511657477
2021,3,2,-0.45615447
2021,3,3,-0.264313162
2021,3,4,-1.166128299
2021,3,5,1.505421671
2021,3,8,0.921200235
2021,3,9,-0.186910027
2021,3,10,1.222491895
2021,3,11,0.405167751
2021,3,12,0.974173197
2021,3,15,0.471419111
2021,3,16,-0.427096999
2021,3,17,0.578360983
2021,3,18,-0.200011176
2021,3,19,-0.701160983
2021,3,22,0.39684901
2021,3,23,-0.820855574
2021,3,24,-0.156509463
2021,3,25,0.84295793
2021,3,26,1.198889755
2021,3,29,0.253327913
2021,3,30,-0.183893446
2021,3,31,-0.406117398
2021,4,1,0.298385277
2021,4,5,0.917483937
2021,4,6,-0.208298383
2021,4,7,0.003827181
2021,4,8,0.100627758
2021,4,9,0.818494437
2021,4,12,-0.087816276
2021,4,13,-0.130155665
2021,4,14,0.183967721
2021,4,15,0.73237871
2021,4,16,0.418431295
2021,4,19,-0.306444431
